SerialNo,Location,DateTime,Variable,Value
10793194,Adelup LL,5/2/2016 17:40,Temp_C,29.452
10793194,Adelup LL,5/2/2016 17:50,Temp_C,29.352
10793194,Adelup LL,5/2/2016 18:00,Temp_C,29.252
10793194,Adelup LL,5/2/2016 18:10,Temp_C,29.053
10793194,Adelup LL,5/2/2016 18:20,Temp_C,28.953
10793194,Adelup LL,5/2/2016 18:30,Temp_C,28.853
10793194,Adelup LL,5/2/2016 18:40,Temp_C,28.754
10793194,Adelup LL,5/2/2016 18:50,Temp_C,28.655
10793194,Adelup LL,5/2/2016 19:00,Temp_C,28.555
10793194,Adelup LL,5/2/2016 19:10,Temp_C,28.456
10793194,Adelup LL,5/2/2016 19:20,Temp_C,28.456
10793194,Adelup LL,5/2/2016 19:30,Temp_C,28.357
10793194,Adelup LL,5/2/2016 19:40,Temp_C,28.357
10793194,Adelup LL,5/2/2016 19:50,Temp_C,28.258
10793194,Adelup LL,5/2/2016 20:00,Temp_C,28.258
10793194,Adelup LL,5/2/2016 20:10,Temp_C,28.159
10793194,Adelup LL,5/2/2016 20:20,Temp_C,28.159
10793194,Adelup LL,5/2/2016 20:30,Temp_C,28.06
10793194,Adelup LL,5/2/2016 20:40,Temp_C,28.06
10793194,Adelup LL,5/2/2016 20:50,Temp_C,28.06
10793194,Adelup LL,5/2/2016 21:00,Temp_C,27.961
10793194,Adelup LL,5/2/2016 21:10,Temp_C,27.961
10793194,Adelup LL,5/2/2016 21:20,Temp_C,27.862
10793194,Adelup LL,5/2/2016 21:30,Temp_C,27.862
10793194,Adelup LL,5/2/2016 21:40,Temp_C,27.764
10793194,Adelup LL,5/2/2016 21:50,Temp_C,27.764
10793194,Adelup LL,5/2/2016 22:00,Temp_C,27.764
10793194,Adelup LL,5/2/2016 22:10,Temp_C,27.764
10793194,Adelup LL,5/2/2016 22:20,Temp_C,27.764
10793194,Adelup LL,5/2/2016 22:30,Temp_C,27.764
10793194,Adelup LL,5/2/2016 22:40,Temp_C,27.764
10793194,Adelup LL,5/2/2016 22:50,Temp_C,27.665
10793194,Adelup LL,5/2/2016 23:00,Temp_C,27.764
10793194,Adelup LL,5/2/2016 23:10,Temp_C,27.764
10793194,Adelup LL,5/2/2016 23:20,Temp_C,27.764
10793194,Adelup LL,5/2/2016 23:30,Temp_C,27.862
10793194,Adelup LL,5/2/2016 23:40,Temp_C,27.862
10793194,Adelup LL,5/2/2016 23:50,Temp_C,27.862
10793194,Adelup LL,5/3/2016 0:00,Temp_C,27.862
10793194,Adelup LL,5/3/2016 0:10,Temp_C,27.961
10793194,Adelup LL,5/3/2016 0:20,Temp_C,27.961
10793194,Adelup LL,5/3/2016 0:30,Temp_C,27.961
10793194,Adelup LL,5/3/2016 0:40,Temp_C,27.961
10793194,Adelup LL,5/3/2016 0:50,Temp_C,27.961
10793194,Adelup LL,5/3/2016 1:00,Temp_C,28.06
10793194,Adelup LL,5/3/2016 1:10,Temp_C,28.06
10793194,Adelup LL,5/3/2016 1:20,Temp_C,28.06
10793194,Adelup LL,5/3/2016 1:30,Temp_C,28.06
10793194,Adelup LL,5/3/2016 1:40,Temp_C,28.06
10793194,Adelup LL,5/3/2016 1:50,Temp_C,28.06
10793194,Adelup LL,5/3/2016 2:00,Temp_C,28.06
10793194,Adelup LL,5/3/2016 2:10,Temp_C,28.06
10793194,Adelup LL,5/3/2016 2:20,Temp_C,28.06
10793194,Adelup LL,5/3/2016 2:30,Temp_C,28.159
10793194,Adelup LL,5/3/2016 2:40,Temp_C,28.159
10793194,Adelup LL,5/3/2016 2:50,Temp_C,28.159
10793194,Adelup LL,5/3/2016 3:00,Temp_C,28.159
10793194,Adelup LL,5/3/2016 3:10,Temp_C,28.159
10793194,Adelup LL,5/3/2016 3:20,Temp_C,28.159
10793194,Adelup LL,5/3/2016 3:30,Temp_C,28.159
10793194,Adelup LL,5/3/2016 3:40,Temp_C,28.258
10793194,Adelup LL,5/3/2016 3:50,Temp_C,28.258
10793194,Adelup LL,5/3/2016 4:00,Temp_C,28.258
10793194,Adelup LL,5/3/2016 4:10,Temp_C,28.258
10793194,Adelup LL,5/3/2016 4:20,Temp_C,28.258
10793194,Adelup LL,5/3/2016 4:30,Temp_C,28.258
10793194,Adelup LL,5/3/2016 4:40,Temp_C,28.159
10793194,Adelup LL,5/3/2016 4:50,Temp_C,28.159
10793194,Adelup LL,5/3/2016 5:00,Temp_C,28.159
10793194,Adelup LL,5/3/2016 5:10,Temp_C,28.159
10793194,Adelup LL,5/3/2016 5:20,Temp_C,28.159
10793194,Adelup LL,5/3/2016 5:30,Temp_C,28.159
10793194,Adelup LL,5/3/2016 5:40,Temp_C,28.159
10793194,Adelup LL,5/3/2016 5:50,Temp_C,28.159
10793194,Adelup LL,5/3/2016 6:00,Temp_C,28.159
10793194,Adelup LL,5/3/2016 6:10,Temp_C,28.159
10793194,Adelup LL,5/3/2016 6:20,Temp_C,28.159
10793194,Adelup LL,5/3/2016 6:30,Temp_C,28.159
10793194,Adelup LL,5/3/2016 6:40,Temp_C,28.258
10793194,Adelup LL,5/3/2016 6:50,Temp_C,28.258
10793194,Adelup LL,5/3/2016 7:00,Temp_C,28.258
10793194,Adelup LL,5/3/2016 7:10,Temp_C,28.258
10793194,Adelup LL,5/3/2016 7:20,Temp_C,28.159
10793194,Adelup LL,5/3/2016 7:30,Temp_C,28.357
10793194,Adelup LL,5/3/2016 7:40,Temp_C,28.655
10793194,Adelup LL,5/3/2016 7:50,Temp_C,28.754
10793194,Adelup LL,5/3/2016 8:00,Temp_C,28.754
10793194,Adelup LL,5/3/2016 8:10,Temp_C,28.555
10793194,Adelup LL,5/3/2016 8:20,Temp_C,28.555
10793194,Adelup LL,5/3/2016 8:30,Temp_C,28.655
10793194,Adelup LL,5/3/2016 8:40,Temp_C,29.252
10793194,Adelup LL,5/3/2016 8:50,Temp_C,28.853
10793194,Adelup LL,5/3/2016 9:00,Temp_C,29.053
10793194,Adelup LL,5/3/2016 9:10,Temp_C,29.552
10793194,Adelup LL,5/3/2016 9:20,Temp_C,29.452
10793194,Adelup LL,5/3/2016 9:30,Temp_C,29.352
10793194,Adelup LL,5/3/2016 9:40,Temp_C,30.356
10793194,Adelup LL,5/3/2016 9:50,Temp_C,30.558
10793194,Adelup LL,5/3/2016 10:00,Temp_C,30.862
10793194,Adelup LL,5/3/2016 10:10,Temp_C,30.76
10793194,Adelup LL,5/3/2016 10:20,Temp_C,30.659
10793194,Adelup LL,5/3/2016 10:30,Temp_C,30.457
10793194,Adelup LL,5/3/2016 10:40,Temp_C,30.457
10793194,Adelup LL,5/3/2016 10:50,Temp_C,31.166
10793194,Adelup LL,5/3/2016 11:00,Temp_C,31.268
10793194,Adelup LL,5/3/2016 11:10,Temp_C,31.676
10793194,Adelup LL,5/3/2016 11:20,Temp_C,31.88
10793194,Adelup LL,5/3/2016 11:30,Temp_C,31.574
10793194,Adelup LL,5/3/2016 11:40,Temp_C,32.086
10793194,Adelup LL,5/3/2016 11:50,Temp_C,32.188
10793194,Adelup LL,5/3/2016 12:00,Temp_C,32.497
10793194,Adelup LL,5/3/2016 12:10,Temp_C,31.37
10793194,Adelup LL,5/3/2016 12:20,Temp_C,32.291
10793194,Adelup LL,5/3/2016 12:30,Temp_C,31.778
10793194,Adelup LL,5/3/2016 12:40,Temp_C,32.188
10793194,Adelup LL,5/3/2016 12:50,Temp_C,32.704
10793194,Adelup LL,5/3/2016 13:00,Temp_C,32.394
10793194,Adelup LL,5/3/2016 13:10,Temp_C,31.983
10793194,Adelup LL,5/3/2016 13:20,Temp_C,32.6
10793194,Adelup LL,5/3/2016 13:30,Temp_C,32.188
10793194,Adelup LL,5/3/2016 13:40,Temp_C,31.778
10793194,Adelup LL,5/3/2016 13:50,Temp_C,32.188
10793194,Adelup LL,5/3/2016 14:00,Temp_C,32.188
10793194,Adelup LL,5/3/2016 14:10,Temp_C,32.086
10793194,Adelup LL,5/3/2016 14:20,Temp_C,31.472
10793194,Adelup LL,5/3/2016 14:30,Temp_C,31.676
10793194,Adelup LL,5/3/2016 14:40,Temp_C,31.574
10793194,Adelup LL,5/3/2016 14:50,Temp_C,31.778
10793194,Adelup LL,5/3/2016 15:00,Temp_C,31.676
10793194,Adelup LL,5/3/2016 15:10,Temp_C,31.37
10793194,Adelup LL,5/3/2016 15:20,Temp_C,31.166
10793194,Adelup LL,5/3/2016 15:30,Temp_C,30.457
10793194,Adelup LL,5/3/2016 15:40,Temp_C,30.154
10793194,Adelup LL,5/3/2016 15:50,Temp_C,29.953
10793194,Adelup LL,5/3/2016 16:00,Temp_C,29.953
10793194,Adelup LL,5/3/2016 16:10,Temp_C,29.853
10793194,Adelup LL,5/3/2016 16:20,Temp_C,29.953
10793194,Adelup LL,5/3/2016 16:30,Temp_C,29.752
10793194,Adelup LL,5/3/2016 16:40,Temp_C,29.452
10793194,Adelup LL,5/3/2016 16:50,Temp_C,29.252
10793194,Adelup LL,5/3/2016 17:00,Temp_C,29.152
10793194,Adelup LL,5/3/2016 17:10,Temp_C,29.252
10793194,Adelup LL,5/3/2016 17:20,Temp_C,29.152
10793194,Adelup LL,5/3/2016 17:30,Temp_C,28.953
10793194,Adelup LL,5/3/2016 17:40,Temp_C,28.853
10793194,Adelup LL,5/3/2016 17:50,Temp_C,28.754
10793194,Adelup LL,5/3/2016 18:00,Temp_C,28.754
10793194,Adelup LL,5/3/2016 18:10,Temp_C,28.655
10793194,Adelup LL,5/3/2016 18:20,Temp_C,28.555
10793194,Adelup LL,5/3/2016 18:30,Temp_C,28.456
10793194,Adelup LL,5/3/2016 18:40,Temp_C,28.456
10793194,Adelup LL,5/3/2016 18:50,Temp_C,28.357
10793194,Adelup LL,5/3/2016 19:00,Temp_C,28.357
10793194,Adelup LL,5/3/2016 19:10,Temp_C,28.258
10793194,Adelup LL,5/3/2016 19:20,Temp_C,28.258
10793194,Adelup LL,5/3/2016 19:30,Temp_C,28.258
10793194,Adelup LL,5/3/2016 19:40,Temp_C,28.159
10793194,Adelup LL,5/3/2016 19:50,Temp_C,28.159
10793194,Adelup LL,5/3/2016 20:00,Temp_C,28.159
10793194,Adelup LL,5/3/2016 20:10,Temp_C,28.06
10793194,Adelup LL,5/3/2016 20:20,Temp_C,28.06
10793194,Adelup LL,5/3/2016 20:30,Temp_C,28.06
10793194,Adelup LL,5/3/2016 20:40,Temp_C,28.06
10793194,Adelup LL,5/3/2016 20:50,Temp_C,27.961
10793194,Adelup LL,5/3/2016 21:00,Temp_C,27.961
10793194,Adelup LL,5/3/2016 21:10,Temp_C,27.961
10793194,Adelup LL,5/3/2016 21:20,Temp_C,27.961
10793194,Adelup LL,5/3/2016 21:30,Temp_C,27.961
10793194,Adelup LL,5/3/2016 21:40,Temp_C,27.862
10793194,Adelup LL,5/3/2016 21:50,Temp_C,27.862
10793194,Adelup LL,5/3/2016 22:00,Temp_C,27.862
10793194,Adelup LL,5/3/2016 22:10,Temp_C,27.862
10793194,Adelup LL,5/3/2016 22:20,Temp_C,27.862
10793194,Adelup LL,5/3/2016 22:30,Temp_C,27.862
10793194,Adelup LL,5/3/2016 22:40,Temp_C,27.764
10793194,Adelup LL,5/3/2016 22:50,Temp_C,27.764
10793194,Adelup LL,5/3/2016 23:00,Temp_C,27.764
10793194,Adelup LL,5/3/2016 23:10,Temp_C,27.764
10793194,Adelup LL,5/3/2016 23:20,Temp_C,27.665
10793194,Adelup LL,5/3/2016 23:30,Temp_C,27.665
10793194,Adelup LL,5/3/2016 23:40,Temp_C,27.567
10793194,Adelup LL,5/3/2016 23:50,Temp_C,27.567
10793194,Adelup LL,5/4/2016 0:00,Temp_C,27.567
10793194,Adelup LL,5/4/2016 0:10,Temp_C,27.567
10793194,Adelup LL,5/4/2016 0:20,Temp_C,27.567
10793194,Adelup LL,5/4/2016 0:30,Temp_C,27.567
10793194,Adelup LL,5/4/2016 0:40,Temp_C,27.567
10793194,Adelup LL,5/4/2016 0:50,Temp_C,27.567
10793194,Adelup LL,5/4/2016 1:00,Temp_C,27.567
10793194,Adelup LL,5/4/2016 1:10,Temp_C,27.567
10793194,Adelup LL,5/4/2016 1:20,Temp_C,27.567
10793194,Adelup LL,5/4/2016 1:30,Temp_C,27.567
10793194,Adelup LL,5/4/2016 1:40,Temp_C,27.665
10793194,Adelup LL,5/4/2016 1:50,Temp_C,27.665
10793194,Adelup LL,5/4/2016 2:00,Temp_C,27.665
10793194,Adelup LL,5/4/2016 2:10,Temp_C,27.665
10793194,Adelup LL,5/4/2016 2:20,Temp_C,27.764
10793194,Adelup LL,5/4/2016 2:30,Temp_C,27.764
10793194,Adelup LL,5/4/2016 2:40,Temp_C,27.764
10793194,Adelup LL,5/4/2016 2:50,Temp_C,27.862
10793194,Adelup LL,5/4/2016 3:00,Temp_C,27.862
10793194,Adelup LL,5/4/2016 3:10,Temp_C,27.862
10793194,Adelup LL,5/4/2016 3:20,Temp_C,27.862
10793194,Adelup LL,5/4/2016 3:30,Temp_C,27.862
10793194,Adelup LL,5/4/2016 3:40,Temp_C,27.862
10793194,Adelup LL,5/4/2016 3:50,Temp_C,27.862
10793194,Adelup LL,5/4/2016 4:00,Temp_C,27.862
10793194,Adelup LL,5/4/2016 4:10,Temp_C,27.862
10793194,Adelup LL,5/4/2016 4:20,Temp_C,27.862
10793194,Adelup LL,5/4/2016 4:30,Temp_C,27.862
10793194,Adelup LL,5/4/2016 4:40,Temp_C,27.862
10793194,Adelup LL,5/4/2016 4:50,Temp_C,27.961
10793194,Adelup LL,5/4/2016 5:00,Temp_C,27.961
10793194,Adelup LL,5/4/2016 5:10,Temp_C,27.961
10793194,Adelup LL,5/4/2016 5:20,Temp_C,27.961
10793194,Adelup LL,5/4/2016 5:30,Temp_C,27.961
10793194,Adelup LL,5/4/2016 5:40,Temp_C,27.961
10793194,Adelup LL,5/4/2016 5:50,Temp_C,27.961
10793194,Adelup LL,5/4/2016 6:00,Temp_C,27.961
10793194,Adelup LL,5/4/2016 6:10,Temp_C,27.961
10793194,Adelup LL,5/4/2016 6:20,Temp_C,27.961
10793194,Adelup LL,5/4/2016 6:30,Temp_C,28.06
10793194,Adelup LL,5/4/2016 6:40,Temp_C,28.06
10793194,Adelup LL,5/4/2016 6:50,Temp_C,28.06
10793194,Adelup LL,5/4/2016 7:00,Temp_C,28.159
10793194,Adelup LL,5/4/2016 7:10,Temp_C,28.258
10793194,Adelup LL,5/4/2016 7:20,Temp_C,28.357
10793194,Adelup LL,5/4/2016 7:30,Temp_C,28.357
10793194,Adelup LL,5/4/2016 7:40,Temp_C,28.456
10793194,Adelup LL,5/4/2016 7:50,Temp_C,28.555
10793194,Adelup LL,5/4/2016 8:00,Temp_C,28.754
10793194,Adelup LL,5/4/2016 8:10,Temp_C,28.853
10793194,Adelup LL,5/4/2016 8:20,Temp_C,29.053
10793194,Adelup LL,5/4/2016 8:30,Temp_C,28.953
10793194,Adelup LL,5/4/2016 8:40,Temp_C,29.152
10793194,Adelup LL,5/4/2016 8:50,Temp_C,28.953
10793194,Adelup LL,5/4/2016 9:00,Temp_C,29.053
10793194,Adelup LL,5/4/2016 9:10,Temp_C,29.552
10793194,Adelup LL,5/4/2016 9:20,Temp_C,29.452
10793194,Adelup LL,5/4/2016 9:30,Temp_C,30.154
10793194,Adelup LL,5/4/2016 9:40,Temp_C,29.152
10793194,Adelup LL,5/4/2016 9:50,Temp_C,30.054
10793194,Adelup LL,5/4/2016 10:00,Temp_C,30.659
10793194,Adelup LL,5/4/2016 10:10,Temp_C,30.659
10793194,Adelup LL,5/4/2016 10:20,Temp_C,30.457
10793194,Adelup LL,5/4/2016 10:30,Temp_C,30.76
10793194,Adelup LL,5/4/2016 10:40,Temp_C,30.255
10793194,Adelup LL,5/4/2016 10:50,Temp_C,30.356
10793194,Adelup LL,5/4/2016 11:00,Temp_C,30.457
10793194,Adelup LL,5/4/2016 11:10,Temp_C,31.37
10793194,Adelup LL,5/4/2016 11:20,Temp_C,30.659
10793194,Adelup LL,5/4/2016 11:30,Temp_C,30.76
10793194,Adelup LL,5/4/2016 11:40,Temp_C,32.086
10793194,Adelup LL,5/4/2016 11:50,Temp_C,31.983
10793194,Adelup LL,5/4/2016 12:00,Temp_C,32.291
10793194,Adelup LL,5/4/2016 12:10,Temp_C,33.118
10793194,Adelup LL,5/4/2016 12:20,Temp_C,32.6
10793194,Adelup LL,5/4/2016 12:30,Temp_C,32.911
10793194,Adelup LL,5/4/2016 12:40,Temp_C,33.326
10793194,Adelup LL,5/4/2016 12:50,Temp_C,33.326
10793194,Adelup LL,5/4/2016 13:00,Temp_C,32.6
10793194,Adelup LL,5/4/2016 13:10,Temp_C,32.704
10793194,Adelup LL,5/4/2016 13:20,Temp_C,33.535
10793194,Adelup LL,5/4/2016 13:30,Temp_C,33.535
10793194,Adelup LL,5/4/2016 13:40,Temp_C,32.807
10793194,Adelup LL,5/4/2016 13:50,Temp_C,32.394
10793194,Adelup LL,5/4/2016 14:00,Temp_C,33.43
10793194,Adelup LL,5/4/2016 14:10,Temp_C,32.911
10793194,Adelup LL,5/4/2016 14:20,Temp_C,32.807
10793194,Adelup LL,5/4/2016 14:30,Temp_C,32.807
10793194,Adelup LL,5/4/2016 14:40,Temp_C,32.394
10793194,Adelup LL,5/4/2016 14:50,Temp_C,32.704
10793194,Adelup LL,5/4/2016 15:00,Temp_C,31.778
10793194,Adelup LL,5/4/2016 15:10,Temp_C,32.086
10793194,Adelup LL,5/4/2016 15:20,Temp_C,31.778
10793194,Adelup LL,5/4/2016 15:30,Temp_C,31.574
10793194,Adelup LL,5/4/2016 15:40,Temp_C,31.37
10793194,Adelup LL,5/4/2016 15:50,Temp_C,31.166
10793194,Adelup LL,5/4/2016 16:00,Temp_C,30.76
10793194,Adelup LL,5/4/2016 16:10,Temp_C,30.76
10793194,Adelup LL,5/4/2016 16:20,Temp_C,30.154
10793194,Adelup LL,5/4/2016 16:30,Temp_C,29.953
10793194,Adelup LL,5/4/2016 16:40,Temp_C,29.752
10793194,Adelup LL,5/4/2016 16:50,Temp_C,29.953
10793194,Adelup LL,5/4/2016 17:00,Temp_C,29.452
10793194,Adelup LL,5/4/2016 17:10,Temp_C,29.452
10793194,Adelup LL,5/4/2016 17:20,Temp_C,29.252
10793194,Adelup LL,5/4/2016 17:30,Temp_C,29.152
10793194,Adelup LL,5/4/2016 17:40,Temp_C,29.152
10793194,Adelup LL,5/4/2016 17:50,Temp_C,29.053
10793194,Adelup LL,5/4/2016 18:00,Temp_C,28.953
10793194,Adelup LL,5/4/2016 18:10,Temp_C,28.853
10793194,Adelup LL,5/4/2016 18:20,Temp_C,28.754
10793194,Adelup LL,5/4/2016 18:30,Temp_C,28.655
10793194,Adelup LL,5/4/2016 18:40,Temp_C,28.555
10793194,Adelup LL,5/4/2016 18:50,Temp_C,28.456
10793194,Adelup LL,5/4/2016 19:00,Temp_C,28.357
10793194,Adelup LL,5/4/2016 19:10,Temp_C,28.357
10793194,Adelup LL,5/4/2016 19:20,Temp_C,28.357
10793194,Adelup LL,5/4/2016 19:30,Temp_C,28.357
10793194,Adelup LL,5/4/2016 19:40,Temp_C,28.258
10793194,Adelup LL,5/4/2016 19:50,Temp_C,28.258
10793194,Adelup LL,5/4/2016 20:00,Temp_C,28.258
10793194,Adelup LL,5/4/2016 20:10,Temp_C,28.159
10793194,Adelup LL,5/4/2016 20:20,Temp_C,28.159
10793194,Adelup LL,5/4/2016 20:30,Temp_C,28.159
10793194,Adelup LL,5/4/2016 20:40,Temp_C,28.159
10793194,Adelup LL,5/4/2016 20:50,Temp_C,28.06
10793194,Adelup LL,5/4/2016 21:00,Temp_C,28.06
10793194,Adelup LL,5/4/2016 21:10,Temp_C,28.06
10793194,Adelup LL,5/4/2016 21:20,Temp_C,28.06
10793194,Adelup LL,5/4/2016 21:30,Temp_C,27.961
10793194,Adelup LL,5/4/2016 21:40,Temp_C,27.961
10793194,Adelup LL,5/4/2016 21:50,Temp_C,27.961
10793194,Adelup LL,5/4/2016 22:00,Temp_C,27.961
10793194,Adelup LL,5/4/2016 22:10,Temp_C,27.961
10793194,Adelup LL,5/4/2016 22:20,Temp_C,27.862
10793194,Adelup LL,5/4/2016 22:30,Temp_C,27.862
10793194,Adelup LL,5/4/2016 22:40,Temp_C,27.862
10793194,Adelup LL,5/4/2016 22:50,Temp_C,27.862
10793194,Adelup LL,5/4/2016 23:00,Temp_C,27.862
10793194,Adelup LL,5/4/2016 23:10,Temp_C,27.764
10793194,Adelup LL,5/4/2016 23:20,Temp_C,27.764
10793194,Adelup LL,5/4/2016 23:30,Temp_C,27.764
10793194,Adelup LL,5/4/2016 23:40,Temp_C,27.764
10793194,Adelup LL,5/4/2016 23:50,Temp_C,27.665
10793194,Adelup LL,5/5/2016 0:00,Temp_C,27.665
10793194,Adelup LL,5/5/2016 0:10,Temp_C,27.665
10793194,Adelup LL,5/5/2016 0:20,Temp_C,27.665
10793194,Adelup LL,5/5/2016 0:30,Temp_C,27.567
10793194,Adelup LL,5/5/2016 0:40,Temp_C,27.567
10793194,Adelup LL,5/5/2016 0:50,Temp_C,27.567
10793194,Adelup LL,5/5/2016 1:00,Temp_C,27.567
10793194,Adelup LL,5/5/2016 1:10,Temp_C,27.567
10793194,Adelup LL,5/5/2016 1:20,Temp_C,27.567
10793194,Adelup LL,5/5/2016 1:30,Temp_C,27.567
10793194,Adelup LL,5/5/2016 1:40,Temp_C,27.665
10793194,Adelup LL,5/5/2016 1:50,Temp_C,27.665
10793194,Adelup LL,5/5/2016 2:00,Temp_C,27.665
10793194,Adelup LL,5/5/2016 2:10,Temp_C,27.567
10793194,Adelup LL,5/5/2016 2:20,Temp_C,27.665
10793194,Adelup LL,5/5/2016 2:30,Temp_C,27.665
10793194,Adelup LL,5/5/2016 2:40,Temp_C,27.665
10793194,Adelup LL,5/5/2016 2:50,Temp_C,27.764
10793194,Adelup LL,5/5/2016 3:00,Temp_C,27.764
10793194,Adelup LL,5/5/2016 3:10,Temp_C,27.862
10793194,Adelup LL,5/5/2016 3:20,Temp_C,27.961
10793194,Adelup LL,5/5/2016 3:30,Temp_C,27.961
10793194,Adelup LL,5/5/2016 3:40,Temp_C,27.961
10793194,Adelup LL,5/5/2016 3:50,Temp_C,27.961
10793194,Adelup LL,5/5/2016 4:00,Temp_C,28.06
10793194,Adelup LL,5/5/2016 4:10,Temp_C,28.06
10793194,Adelup LL,5/5/2016 4:20,Temp_C,28.06
10793194,Adelup LL,5/5/2016 4:30,Temp_C,28.06
10793194,Adelup LL,5/5/2016 4:40,Temp_C,28.06
10793194,Adelup LL,5/5/2016 4:50,Temp_C,28.06
10793194,Adelup LL,5/5/2016 5:00,Temp_C,28.06
10793194,Adelup LL,5/5/2016 5:10,Temp_C,28.06
10793194,Adelup LL,5/5/2016 5:20,Temp_C,28.06
10793194,Adelup LL,5/5/2016 5:30,Temp_C,28.06
10793194,Adelup LL,5/5/2016 5:40,Temp_C,28.06
10793194,Adelup LL,5/5/2016 5:50,Temp_C,28.06
10793194,Adelup LL,5/5/2016 6:00,Temp_C,28.06
10793194,Adelup LL,5/5/2016 6:10,Temp_C,28.159
10793194,Adelup LL,5/5/2016 6:20,Temp_C,28.159
10793194,Adelup LL,5/5/2016 6:30,Temp_C,28.159
10793194,Adelup LL,5/5/2016 6:40,Temp_C,28.258
10793194,Adelup LL,5/5/2016 6:50,Temp_C,28.258
10793194,Adelup LL,5/5/2016 7:00,Temp_C,28.357
10793194,Adelup LL,5/5/2016 7:10,Temp_C,28.357
10793194,Adelup LL,5/5/2016 7:20,Temp_C,28.456
10793194,Adelup LL,5/5/2016 7:30,Temp_C,28.555
10793194,Adelup LL,5/5/2016 7:40,Temp_C,28.655
10793194,Adelup LL,5/5/2016 7:50,Temp_C,28.555
10793194,Adelup LL,5/5/2016 8:00,Temp_C,28.655
10793194,Adelup LL,5/5/2016 8:10,Temp_C,29.053
10793194,Adelup LL,5/5/2016 8:20,Temp_C,29.152
10793194,Adelup LL,5/5/2016 8:30,Temp_C,29.352
10793194,Adelup LL,5/5/2016 8:40,Temp_C,29.452
10793194,Adelup LL,5/5/2016 8:50,Temp_C,29.452
10793194,Adelup LL,5/5/2016 9:00,Temp_C,29.352
10793194,Adelup LL,5/5/2016 9:10,Temp_C,29.953
10793194,Adelup LL,5/5/2016 9:20,Temp_C,30.255
10793194,Adelup LL,5/5/2016 9:30,Temp_C,30.558
10793194,Adelup LL,5/5/2016 9:40,Temp_C,30.76
10793194,Adelup LL,5/5/2016 9:50,Temp_C,31.064
10793194,Adelup LL,5/5/2016 10:00,Temp_C,31.37
10793194,Adelup LL,5/5/2016 10:10,Temp_C,31.676
10793194,Adelup LL,5/5/2016 10:20,Temp_C,31.88
10793194,Adelup LL,5/5/2016 10:30,Temp_C,32.086
10793194,Adelup LL,5/5/2016 10:40,Temp_C,32.291
10793194,Adelup LL,5/5/2016 10:50,Temp_C,32.6
10793194,Adelup LL,5/5/2016 11:00,Temp_C,32.911
10793194,Adelup LL,5/5/2016 11:10,Temp_C,33.118
10793194,Adelup LL,5/5/2016 11:20,Temp_C,33.326
10793194,Adelup LL,5/5/2016 11:30,Temp_C,33.535
10793194,Adelup LL,5/5/2016 11:40,Temp_C,33.639
10793194,Adelup LL,5/5/2016 11:50,Temp_C,34.163
10793194,Adelup LL,5/5/2016 12:00,Temp_C,33.222
10793194,Adelup LL,5/5/2016 12:10,Temp_C,34.374
10793194,Adelup LL,5/5/2016 12:20,Temp_C,34.796
10793194,Adelup LL,5/5/2016 12:30,Temp_C,34.374
10793194,Adelup LL,5/5/2016 12:40,Temp_C,35.222
10793194,Adelup LL,5/5/2016 12:50,Temp_C,35.435
10793194,Adelup LL,5/5/2016 13:00,Temp_C,35.542
10793194,Adelup LL,5/5/2016 13:10,Temp_C,35.222
10793194,Adelup LL,5/5/2016 13:20,Temp_C,34.903
10793194,Adelup LL,5/5/2016 13:30,Temp_C,35.542
10793194,Adelup LL,5/5/2016 13:40,Temp_C,35.971
10793194,Adelup LL,5/5/2016 13:50,Temp_C,35.115
10793194,Adelup LL,5/5/2016 14:00,Temp_C,35.115
10793194,Adelup LL,5/5/2016 14:10,Temp_C,35.115
10793194,Adelup LL,5/5/2016 14:20,Temp_C,35.115
10793194,Adelup LL,5/5/2016 14:30,Temp_C,35.009
10793194,Adelup LL,5/5/2016 14:40,Temp_C,35.328
10793194,Adelup LL,5/5/2016 14:50,Temp_C,34.691
10793194,Adelup LL,5/5/2016 15:00,Temp_C,34.691
10793194,Adelup LL,5/5/2016 15:10,Temp_C,34.058
10793194,Adelup LL,5/5/2016 15:20,Temp_C,34.058
10793194,Adelup LL,5/5/2016 15:30,Temp_C,33.743
10793194,Adelup LL,5/5/2016 15:40,Temp_C,34.479
10793194,Adelup LL,5/5/2016 15:50,Temp_C,34.163
10793194,Adelup LL,5/5/2016 16:00,Temp_C,34.268
10793194,Adelup LL,5/5/2016 16:10,Temp_C,34.163
10793194,Adelup LL,5/5/2016 16:20,Temp_C,33.43
10793194,Adelup LL,5/5/2016 16:30,Temp_C,32.6
10793194,Adelup LL,5/5/2016 16:40,Temp_C,31.778
10793194,Adelup LL,5/5/2016 16:50,Temp_C,31.064
10793194,Adelup LL,5/5/2016 17:00,Temp_C,30.862
10793194,Adelup LL,5/5/2016 17:10,Temp_C,30.457
10793194,Adelup LL,5/5/2016 17:20,Temp_C,30.255
10793194,Adelup LL,5/5/2016 17:30,Temp_C,29.953
10793194,Adelup LL,5/5/2016 17:40,Temp_C,29.853
10793194,Adelup LL,5/5/2016 17:50,Temp_C,29.652
10793194,Adelup LL,5/5/2016 18:00,Temp_C,29.452
10793194,Adelup LL,5/5/2016 18:10,Temp_C,29.452
